"GEO_ID","NAME","B20017_001E","B20017_001M","B20017_002E","B20017_002M","B20017_003E","B20017_003M","B20017_004E","B20017_004M","B20017_005E","B20017_005M","B20017_006E","B20017_006M","B20017_007E","B20017_007M"
"id","Geographic Area Name","Estimate!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Total (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Total (dollars)","Estimate!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Male --!!Total (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Male --!!Total (dollars)","Estimate!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Male --!!Worked full-time, year-round in the past 12 months (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Male --!!Worked full-time, year-round in the past 12 months (dollars)","Estimate!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Male --!!Other (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Male --!!Other (dollars)","Estimate!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Female --!!Total (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Female --!!Total (dollars)","Estimate!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Female --!!Worked full-time, year-round in the past 12 months (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Female --!!Worked full-time, year-round in the past 12 months (dollars)","Estimate!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Female --!!Other (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Female --!!Other (dollars)"
"1400000US72151950600","Census Tract 9506, Yabucoa Municipio, Puerto Rico","17257","3432","12711","9249","30179","10973","5410","1268","20087","2475","23875","4073","8853","4077"
"1400000US72151950700","Census Tract 9507, Yabucoa Municipio, Puerto Rico","15941","2843","18958","8051","21812","3872","4304","2492","15452","4579","16748","2437","4403","3295"
"1400000US72151950800","Census Tract 9508, Yabucoa Municipio, Puerto Rico","14955","1801","16935","2925","21833","7625","11760","1877","12831","2942","16495","431","9375","5371"
"1400000US72151950900","Census Tract 9509, Yabucoa Municipio, Puerto Rico","16308","2516","18135","3792","21184","10772","4965","4727","14958","3435","22604","10496","7596","3419"
"1400000US72151951000","Census Tract 9510, Yabucoa Municipio, Puerto Rico","14469","2984","15489","5150","27125","12174","4046","3215","14103","3232","17330","9056","9362","1453"
"1400000US72151951100","Census Tract 9511, Yabucoa Municipio, Puerto Rico","17317","1970","18576","3278","20707","5305","10469","5022","15260","4352","20066","3616","6182","1246"
"1400000US72151951200","Census Tract 9512, Yabucoa Municipio, Puerto Rico","14400","2657","-","**","20192","4806","3426","886","17401","6282","25133","9196","4718","3932"
"1400000US72151951300","Census Tract 9513, Yabucoa Municipio, Puerto Rico","20475","3745","19196","6797","32899","13417","10000","2265","21165","4846","25640","3154","8333","5540"
"1400000US72151990000","Census Tract 9900, Yabucoa Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1400000US72153750101","Census Tract 7501.01, Yauco Municipio, Puerto Rico","8294","3608","7307","1341","16447","4389","6910","776","20536","8315","23375","12433","20357","18977"
"1400000US72153750102","Census Tract 7501.02, Yauco Municipio, Puerto Rico","18417","2987","19336","9512","25315","7283","2,500-","***","18098","4796","18764","1246","10750","2307"
"1400000US72153750201","Census Tract 7502.01, Yauco Municipio, Puerto Rico","14537","5068","13970","2106","30665","5820","6941","5956","22011","10750","26957","9019","-","**"
"1400000US72153750202","Census Tract 7502.02, Yauco Municipio, Puerto Rico","15197","5836","12047","3088","15052","4589","6375","4520","19485","2946","19890","17198","-","**"
"1400000US72153750300","Census Tract 7503, Yauco Municipio, Puerto Rico","19571","2884","18510","3969","21419","4574","9135","1668","21393","4898","25054","5069","6667","3775"
"1400000US72153750400","Census Tract 7504, Yauco Municipio, Puerto Rico","13673","4089","15972","5484","25288","6882","9907","1779","8750","4477","19375","18097","6090","2052"
"1400000US72153750501","Census Tract 7505.01, Yauco Municipio, Puerto Rico","15601","1341","16027","1796","17895","11267","8839","4872","15060","2345","21550","7921","7141","2214"
"1400000US72153750502","Census Tract 7505.02, Yauco Municipio, Puerto Rico","21389","4044","21656","5686","30000","10113","7169","5727","20924","13188","31818","14804","12841","11853"
"1400000US72153750503","Census Tract 7505.03, Yauco Municipio, Puerto Rico","19717","5096","16875","10265","28800","16991","7000","4695","23182","10486","30563","6465","8393","6582"
"1400000US72153750601","Census Tract 7506.01, Yauco Municipio, Puerto Rico","16077","877","15363","1893","17119","1282","8409","1694","18421","5604","23967","3448","8419","1295"
"1400000US72153750602","Census Tract 7506.02, Yauco Municipio, Puerto Rico","12997","4357","-","**","27039","6294","7826","1122","13385","3411","13654","3654","12981","10286"
