censusid,tractid,poverty_rank,unemployed_rank,earnings_rank,owner_rank,house_old_rank,dvi_raw,dvi
1400000US12099004811,12099004811,0.022705126,0.821195916,0.575801891,0.855973494,0.203682057,2.479358485,0.534891883
1400000US12099004812,12099004812,0.516078737,0.959747205,0.792141952,0.716039758,0.114747711,3.098755363,0.678152489
1400000US12099004813,12099004813,0.346423699,0.846183763,0.427220435,0.744007016,0.127410871,2.491245784,0.537641302
1400000US12099004815,12099004815,0.265250439,0.599222168,0.490396802,0.257454687,0.096824469,1.709148565,0.356749654
1400000US12099004816,12099004816,0.342038589,0.398638794,0.665204251,0.774118106,0.317066043,2.497065783,0.538987412
1400000US12099004817,12099004817,0.50565192,0.288283909,0.79165448,0.67900994,0.551724138,2.816324386,0.612828891
1400000US12099004818,12099004818,0.367764568,0.119786096,0.526372234,0.568115377,0.205532827,1.787571102,0.374888041
1400000US12099004819,12099004819,0.349347106,0.731161886,0.763088622,0.548138764,0.428112215,2.819848594,0.613644006
1400000US12099004902,12099004902,0.154648217,0.257948469,0.319294141,0.86708244,0.673777518,2.272750784,0.487105487
1400000US12099004903,12099004903,0.800233873,0.633543996,0.797601638,0.031377899,0.418079096,2.680836502,0.581491832
1400000US12099004904,12099004904,0.587604755,0.314244045,0.675928634,0.145585656,0.579777908,2.303140998,0.494134454
1400000US12099005000,12099005000,0.570551549,0.212250851,0.609339963,0.603975833,0.892655367,2.888773564,0.629585696
1400000US12099005101,12099005101,0.863282011,0.940204181,0.905527932,0.064412395,0.886128969,3.659555489,0.807860224
1400000US12099005102,12099005102,0.83979731,0.957024793,0.843521498,0.143149484,0.831579973,3.615073058,0.797571861
1400000US12099005202,12099005202,0.837166244,0.675546913,0.871989861,0.067335802,0.901714397,3.353753217,0.737131068
1400000US12099005203,12099005203,0.624926915,0.846280992,0.594423321,0.156597155,0.818916813,3.041145195,0.664827805
1400000US12099005204,12099005204,0.643539271,0.755274672,0.748854441,0.168875463,0.856808884,3.17335273,0.695406151
1400000US12099005300,12099005300,0.555934516,0.632377248,0.244028468,0.318261547,0.898889538,2.649491318,0.574241989
1400000US12099005405,12099005405,0.040830248,0.306562956,0.186116798,0.602221789,0.639002533,1.774734323,0.371919016
1400000US12099005407,12099005407,0.207172091,0.457170637,0.147704007,0.758916391,0.747418664,2.318381789,0.497659504
1400000US12099005409,12099005409,0.395829273,0.046669908,0.207760554,0.935977392,0.686927723,2.273164849,0.487201256
1400000US12099005411,12099005411,0.334437731,0.189888187,0.140489422,0.87556032,0.667835574,2.208211233,0.472178102
1400000US12099005501,12099005501,0.80062366,0.761011181,0.743979721,0.176866108,0.717611533,3.200092204,0.701590737
1400000US12099005502,12099005502,0.445039953,0.864073894,0.627181437,0.395342039,0.758425872,3.090063195,0.676142073
1400000US12099005601,12099005601,0.354609238,0.666504618,0.755776543,0.331806665,0.812195597,2.920892662,0.637014538
1400000US12099005602,12099005602,0.061294095,0.631113272,0.322511456,0.378483726,0.142509254,1.535911802,0.316681638
1400000US12099005701,12099005701,0.672773339,0.991735537,0.83026226,0.63856948,0.693161894,3.826502509,0.846473482
1400000US12099005702,12099005702,0.667218866,0.88906174,0.814175685,0.189923991,0.654393142,3.214773425,0.704986363
1400000US12099005807,12099005807,0.522412785,0.841030627,0.56556498,0.261352563,0.393239821,2.583600776,0.559002133
1400000US12099005808,12099005808,0.341551355,0.38483228,0.400994443,0.103975833,0.072861874,1.304215785,0.263092553
1400000US12099005810,12099005810,0.589163906,0.133009237,0.730622989,0.984505944,0.530976037,2.968278113,0.647974342
1400000US12099005811,12099005811,0.207951666,0.47010209,0.212440285,0.875462873,0.101500097,1.867457012,0.393364892
1400000US12099005812,12099005812,0.48119275,0.814000972,0.342010334,0.23699084,0.240015585,2.114210482,0.450436623
1400000US12099005813,12099005813,0.3322939,0.764316966,0.208832992,0.220229975,0.151665693,1.677339526,0.349392526
1400000US12099005814,12099005814,0.758818944,0.956246962,0.589451107,0.262229585,0.586012079,3.152758675,0.690642942
1400000US12099005815,12099005815,0.090430715,0.77160914,0.595885737,0.346521146,0.432593026,2.237039763,0.478845867
1400000US12099005816,12099005816,0.280841941,0.203305785,0.504825973,0.817774313,0.160529905,1.967277916,0.416452518
1400000US12099005817,12099005817,0.226271682,0.914632961,0.540898898,0.408302475,0.065458796,2.155564812,0.460001486
1400000US12099005903,12099005903,0.114792438,0.617890131,0.303500049,0.951666342,0.020553283,2.008402243,0.425964183
1400000US12099005915,12099005915,0.299746638,0.46349052,0.568392317,0.835801988,0.175530879,2.342962342,0.503344752
1400000US12099005916,12099005916,0.370103294,0.69761789,0.182899483,0.595595401,0.084745763,1.93096183,0.408052952
1400000US12099005917,12099005917,0.026797895,0.217890131,0.201813396,0.983823816,0.031073446,1.461398684,0.299447463
1400000US12099005918,12099005918,0.298187488,0.644336412,0.3547821,0.676086533,0.293298266,2.266690799,0.48570387
1400000US12099005921,12099005921,0.015104268,0.372192513,0.27113191,0.859091795,0.1102669,1.627787387,0.337931587
1400000US12099005922,12099005922,0.147534594,0.255226057,0.216827532,0.977879556,0.132865771,1.73033351,0.36164953
1400000US12099005923,12099005923,0.175014617,0.607000486,0.50277859,0.996394465,0.045489967,2.326678125,0.499578368
1400000US12099005926,12099005926,0.213993374,0.343412737,0.561860193,0.828785812,0.192090395,2.140142511,0.456434454
1400000US12099005930,12099005930,0.366595206,0.388138065,0.374865945,0.828980706,0.529417495,2.487997416,0.536889985
1400000US12099005931,12099005931,0.59121029,0.13932912,0.385785317,0.757941922,0.136275083,2.010541732,0.426459027
1400000US12099005933,12099005933,0.443383356,0.004375304,0.632836112,0.920775677,0.326222482,2.327592931,0.499789954
1400000US12099005934,12099005934,0.381796921,0.156635877,0.650872575,0.933931008,0.273524255,2.396760635,0.515787786
1400000US12099005935,12099005935,0.46677061,0.202139037,0.170127718,0.870590528,0.095460744,1.805088637,0.37893968
1400000US12099005936,12099005936,0.41473397,0.148565873,0.26070001,0.439777821,0.332456653,1.596234326,0.330633664
1400000US12099005937,12099005937,0.110407328,0.810111813,0.057619187,0.986552329,0.012370933,1.97706159,0.418715388
1400000US12099005938,12099005938,0.200448256,0.278561011,0.269669494,0.960241668,0.074030781,1.78295121,0.373819504
1400000US12099005939,12099005939,0.514714481,0.876324745,0.818855416,0.614694991,0.928501851,3.753091483,0.82949421
1400000US12099005940,12099005940,0.484895732,0.351385513,0.767085893,0.60534009,0.955776349,3.164483576,0.6933548
1400000US12099005942,12099005942,0.215844865,0.023529412,0.098859316,0.797602806,0.035456848,1.171293246,0.232348834
1400000US12099005943,12099005943,0.664295459,0.709090909,0.890903773,0.589846034,0.766023768,3.620159943,0.798748409
1400000US12099005944,12099005944,0.499805106,0.293339815,0.506385883,0.67774313,0.741476719,2.718750654,0.590261014
1400000US12099005945,12099005945,0.181056324,0.012153622,0.77634786,0.983141688,0.031852718,1.984552212,0.420447898
1400000US12099005946,12099005946,0.061878776,0.130286825,0.181729551,0.858994348,0.029125268,1.262014768,0.253331859
1400000US12099005947,12099005947,0.151529916,0.011861935,0.763966072,0.996784253,0.032924216,1.957066391,0.414090689
1400000US12099005949,12099005949,0.10095498,0.097520661,0.248220727,0.993958293,0.057373855,1.498028516,0.307919595
1400000US12099005950,12099005950,0.091502631,0.663004375,0.131324949,0.46521146,0.034287941,1.385331356,0.281853813
1400000US12099005951,12099005951,0.416488014,0.424696159,0.445939358,0.257844475,0.185466589,1.730434595,0.36167291
1400000US12099005952,12099005952,0.38306373,0.223334954,0.7843424,0.989573183,0.122248198,2.502562465,0.540258743
1400000US12099005953,12099005953,0.120639252,0.670491006,0.450716584,0.840187098,0.031463082,2.113497022,0.450271606
1400000US12099005954,12099005954,0.234749561,0.066699076,0.185531832,0.958682518,0.12478083,1.570443818,0.324668565
1400000US12099005955,12099005955,0.153576301,0.177929023,0.169347763,0.948450594,0.025910773,1.475214454,0.302642919
1400000US12099005956,12099005956,0.292048334,0.026835197,0.57931169,0.972617424,0.284239236,2.15505188,0.45988285
1400000US12099006005,12099006005,0.186123563,0.575303841,0.225699522,0.933833561,0.767777128,2.688737615,0.583319284
1400000US12099006006,12099006006,0.354901579,0.094312105,0.176659842,0.984798285,0.537405026,2.148076837,0.458269588
1400000US12099006007,12099006007,0.634281816,0.773164803,0.605635176,0.140810758,0.293590493,2.447483047,0.527519397
1400000US12099006008,12099006008,0.267199376,0.194749635,0.072730818,0.951276554,0.537210208,2.023166592,0.429379037
1400000US12099006009,12099006009,0.309588774,0.46825474,0.311104611,0.901968427,0.883596337,2.87451289,0.626287338
1400000US12099006010,12099006010,0.370980316,0.970539621,0.442722043,0.222958488,0.584550945,2.591751413,0.560887298
1400000US12099006011,12099006011,0.288832586,0.466796305,0.406746612,0.456246346,0.167932983,1.786554832,0.374652987
1400000US12099006012,12099006012,0.250341064,0.918716578,0.301062689,0.645195868,0.379602572,2.49491877,0.538490829
1400000US12099006100,12099006100,0.726466576,0.988332523,0.67183387,0.23825765,0.494837327,3.119727945,0.683003248
1400000US12099006201,12099006201,0.611186903,0.884589208,0.738520035,0.25579809,0.946717319,3.436811555,0.756341671
1400000US12099006202,12099006202,0.692749951,0.858531842,0.132104904,0.193042292,0.700467563,2.576896553,0.55745151
1400000US12099006203,12099006203,0.54891834,0.7412737,0.598908063,0.372539466,0.675628288,2.937267855,0.640801965
1400000US12099006300,12099006300,0.336971351,0.737578999,0.142536804,0.333658156,0.577634911,2.128380221,0.453713948
1400000US12099006401,12099006401,0.37146755,0.079241614,0.129180072,0.448450594,0.642314436,1.670654267,0.347846289
1400000US12099006402,12099006402,0.220132528,0.348079728,0.057034221,0.606217112,0.516072472,1.74753606,0.365628316
1400000US12099006501,12099006501,0.45955954,0.593874575,0.592083455,0.327616449,0.869179817,2.842313836,0.618840003
1400000US12099006502,12099006502,0.594913272,0.84268352,0.384030418,0.110894562,0.240210403,2.172732176,0.463972134
1400000US12099006602,12099006602,0.245273826,0.227613029,0.155893536,0.968719548,0.623319696,2.220819634,0.475094306
1400000US12099006603,12099006603,0.256090431,0.011084103,0.160963245,0.883745859,0.28209624,1.593979877,0.330112232
1400000US12099006604,12099006604,0.572792828,0.89859018,0.509895681,0.693139739,0.518507695,3.192926123,0.69993329
1400000US12099006605,12099006605,0.309004093,0.692173068,0.649702642,0.818651335,0.290863043,2.760394181,0.599892766
1400000US12099006700,12099006700,0.836289222,0.980943121,0.816710539,0.491034886,0.708357686,3.833335454,0.848053878
1400000US12099006801,12099006801,0.682810368,0.926397667,0.865847714,0.119274995,0.409799338,3.004130081,0.656266562
1400000US12099006802,12099006802,0.835509647,0.94030141,0.809983426,0.465406354,0.678355737,3.729556574,0.82405081
1400000US12099006906,12099006906,0.542097057,0.600194458,0.1930389,0.212726564,0.495714007,2.043770987,0.434144637
1400000US12099006907,12099006907,0.396608848,0.742926592,0.220337331,0.383550965,0.426651081,2.170074817,0.463357512
1400000US12099006908,12099006908,0.511693627,0.804278075,0.651360047,0.22822062,0.655172414,2.850724782,0.620785375
1400000US12099006909,12099006909,0.343207952,0.76587263,0.51165058,0.5172481,0.686830314,2.824809575,0.614791434
1400000US12099006910,12099006910,0.493860846,0.18862421,0.391439992,0.601734555,0.69257744,2.368237043,0.50919055
1400000US12099006911,12099006911,0.350321575,0.344287798,0.484059667,0.099980511,0.243619716,1.522269265,0.313526249
1400000US12099006912,12099006912,0.050574937,0.418570734,0.208930486,0.315922822,0.206896552,1.200895531,0.239195561
1400000US12099007002,12099007002,0.237867862,0.118911035,0.065321244,0.905086728,0.266023768,1.593210637,0.329934314
1400000US12099007005,12099007005,0.11693627,0.070491006,0.09495954,0.998343403,0.07140074,1.352130959,0.274174877
1400000US12099007006,12099007006,0.390372247,0.627904716,0.130934971,0.614402651,0.071790376,1.835404961,0.385951557
1400000US12099007007,12099007007,0.090040928,0.203889159,0.025446037,0.904112259,0.01714397,1.240632353,0.24838631
1400000US12099007008,12099007008,0.011791074,0.463004375,0.066881154,0.967842526,0.248490162,1.758009291,0.368050675
1400000US12099007009,12099007009,0.066068992,0.474282936,0.056546749,0.933638667,0.454510033,1.985047377,0.420562425
1400000US12099007010,12099007010,0.057786007,0.045794847,0.229501804,0.927986747,0.619618157,1.880687561,0.396424992
1400000US12099007011,12099007011,0.03167024,0.02275158,0.023008677,0.996102124,0.242061173,1.315593794,0.265724179
1400000US12099007201,12099007201,0.085363477,0.098395722,0.195183777,0.771681933,0.517533606,1.668158515,0.347269045
1400000US12099007202,12099007202,0.534203859,0.263296062,0.254167885,0.341453908,0.464250925,1.857372639,0.391032473
1400000US12099007203,12099007203,0.486162541,0.352843947,0.699229794,0.157181836,0.671731931,2.36715005,0.508939139
1400000US12099007301,12099007301,0.181933346,0.53077297,0.09807936,0.422724615,0.510909799,1.744420092,0.364907622
1400000US12099007302,12099007302,0.434028454,0.687992222,0.612947256,0.309783668,0.756964738,2.801716338,0.609450188
1400000US12099007407,12099007407,0.175209511,0.051434127,0.082187774,0.885597349,0.327488798,1.52191756,0.313444903
1400000US12099007410,12099007410,0.333560709,0.085464268,0.0434825,0.822159423,0.780148062,2.064814962,0.439011909
1400000US12099007412,12099007412,0.06645878,0.093923189,0.180072146,0.895634379,0.745860121,1.981948615,0.419845711
1400000US12099007414,12099007414,0.409471838,0.284297521,0.114555913,0.69060612,0.598285603,2.097216994,0.446506191
1400000US12099007416,12099007416,0.256967453,0.128342246,0.069026031,0.733872539,0.643093707,1.831301977,0.385002576
1400000US12099007418,12099007418,0.014617034,0.3620807,0.150238861,0.795458975,0.750925385,2.073320955,0.440979264
1400000US12099007420,12099007420,0.248002339,0.123578026,0.034025544,0.848859871,0.804013248,2.058479027,0.437546467
1400000US12099007501,12099007501,0.294581953,0.265143413,0.365798967,0.310855584,0.699103838,1.935483754,0.40909883
1400000US12099007504,12099007504,0.312707075,0.149829849,0.205323194,0.370882869,0.645236704,1.68397969,0.350928333
1400000US12099007505,12099007505,0.301013448,0.024793388,0.101784147,0.298674722,0.166569258,0.892834964,0.167944082
1400000US12099007602,12099007602,0.480900409,0.279727759,0.63878327,0.197719743,0.699980518,2.297111699,0.492739934
1400000US12099007603,12099007603,0.045312805,0.376859504,0.077020571,0.9623855,0.889051237,2.350629617,0.50511812
1400000US12099007604,12099007604,0.184661859,0.166553233,0.154821098,0.927109725,0.949542178,2.382688093,0.512532941
1400000US12099007605,12099007605,0.234847008,0.266018474,0.048649703,0.840576886,0.621761153,2.011853223,0.426762362
1400000US12099007607,12099007607,0.315240694,0.399611084,0.108023789,0.253556812,0.231638418,1.308070796,0.263984181
1400000US12099007610,12099007610,0.180276749,0.497812348,0.129862533,0.91911908,0.292811222,2.019881932,0.428619326
1400000US12099007612,12099007612,0.291463652,0.513368984,0.299892756,0.31348665,0.287258913,1.705470955,0.355899058
1400000US12099007613,12099007613,0.437146755,0.633932912,0.218484937,0.321282401,0.345801675,1.956648681,0.413994077
1400000US12099007614,12099007614,0.31066069,0.37345649,0.223164668,0.47271487,0.205143191,1.58513991,0.328067631
1400000US12099007615,12099007615,0.545994933,0.620709772,0.473725261,0.182030793,0.251120203,2.073580961,0.441039401
1400000US12099007616,12099007616,0.168485675,0.218667963,0.088719899,0.385110115,0.157705046,1.018688698,0.197052854
1400000US12099007617,12099007617,0.107873709,0.201652893,0.067271132,0.994445527,0.127605689,1.498848949,0.308109353
1400000US12099007618,12099007618,0.154258429,0.714341274,0.158915862,0.697914637,0.269822716,1.995252917,0.422922869
1400000US12099007705,12099007705,0.02445917,0.786971317,0.194988788,0.946111869,0.447496591,2.400027735,0.516543435
1400000US12099007710,12099007710,0.165367375,0.155080214,0.284683631,0.97524849,0.243035262,1.823414971,0.383178387
1400000US12099007713,12099007713,0.038394075,0.220612543,0.046504826,0.920288443,0.025228911,1.251028798,0.250790909
1400000US12099007716,12099007716,0.139056714,0.720466699,0.453933899,0.928766322,0.283849601,2.526073235,0.54569656
1400000US12099007721,12099007721,0.028259599,0.427807487,0.119333138,0.95955954,0.055815313,1.590775076,0.329370992
1400000US12099007723,12099007723,0.017832781,0.035391347,0.110071171,0.956343793,0.078901227,1.198540319,0.238650823
1400000US12099007724,12099007724,0.311440265,0.6966456,0.299795262,0.537127266,0.077342685,1.922351077,0.406061367
1400000US12099007725,12099007725,0.086727733,0.392513369,0.161938189,0.780062366,0.07870641,1.499948066,0.308363568
1400000US12099007730,12099007730,0.007113623,0.446086534,0.078677976,0.979828493,0.020066238,1.531772864,0.315724341
1400000US12099007731,12099007731,0.126875853,0.58006806,0.196256215,0.847593062,0.259399961,2.010193151,0.426378403
1400000US12099007732,12099007732,0.78620152,0.970734079,0.616359559,0.21223933,0.337034872,2.92256936,0.637402343
1400000US12099007733,12099007733,0.159618008,0.44647545,0.389782588,0.79497174,0.306351062,2.097198848,0.446501993
1400000US12099007734,12099007734,0.054083025,0.096256684,0.129765039,0.9827519,0.189362946,1.452219594,0.297324427
1400000US12099007735,12099007735,0.01003703,0.462421001,0.082382763,0.925940363,0.057373855,1.538155012,0.317200472
1400000US12099007736,12099007736,0.100760086,0.443850267,0.420103344,0.80500877,0.424605494,2.194327961,0.468967034
1400000US12099007738,12099007738,0.55076983,0.798638794,0.422345715,0.628922237,0.178745373,2.57942195,0.55803561
1400000US12099007739,12099007739,0.546677061,0.57442878,0.365993955,0.858214773,0.360023378,2.705337947,0.587158783
1400000US12099007740,12099007740,0.399922042,0.357899854,0.32992103,0.2774313,0.197837522,1.563011748,0.322949598
1400000US12099007741,12099007741,0.271681933,0.816917842,0.652627474,0.751315533,0.633742451,3.126285233,0.684519886
1400000US12099007742,12099007742,0.200253362,0.458142927,0.754801599,0.949327616,0.117767387,2.480292891,0.535108002
1400000US12099007743,12099007743,0.254921068,0.460476422,0.236423906,0.95673358,0.129651276,2.038206252,0.432857567
1400000US12099007744,12099007744,0.421652699,0.381332037,0.240908648,0.549795362,0.469608416,2.063297162,0.438660856
1400000US12099007746,12099007746,0.776261937,0.807875547,0.984303403,0.311537712,0.466491331,3.346469929,0.735446512
1400000US12099007747,12099007747,0.320502826,0.024890617,0.20434825,0.751023192,0.565166569,1.865931455,0.393012045
1400000US12099007748,12099007748,0.01568895,0.434419057,0.045822365,0.988111479,0.002045587,1.486087438,0.305157737
1400000US12099007749,12099007749,0.593061781,0.808264463,0.271326899,0.889495225,0.074225599,2.636373967,0.57120807
1400000US12099007750,12099007750,0.355583707,0.912688381,0.367261382,0.31066069,0.24323008,2.18942424,0.46783285
1400000US12099007751,12099007751,0.168290782,0.394069033,0.155991031,0.866400312,0.293980129,1.878731285,0.395972524
1400000US12099007752,12099007752,0.145098421,0.382304327,0.113580969,0.4796336,0.005260082,1.125877399,0.221844581
1400000US12099007753,12099007753,0.242837653,0.443364123,0.326996198,0.950691873,0.021040327,1.984930174,0.420535317
1400000US12099007754,12099007754,0.056616644,0.146135148,0.188846641,0.973591892,0.002045587,1.367235913,0.27766851
1400000US12099007756,12099007756,0.302377704,0.662712688,0.183289461,0.973689339,0.025715956,2.147785148,0.458202124
1400000US12099007757,12099007757,0.026992789,0.370345163,0.122160476,0.977977003,0.002045587,1.499521017,0.308264796
1400000US12099007758,12099007758,0.581757942,0.554982985,0.39095252,0.309978562,0.108123904,1.945795913,0.411483935
1400000US12099007759,12099007759,0.266712142,0.337578999,0.14312177,0.919411421,0.205922462,1.872746794,0.394588368
1400000US12099007760,12099007760,0.157279283,0.399805542,0.103441552,0.912492691,0.063510618,1.636529686,0.339953598
1400000US12099007762,12099007762,0.170629507,0.073407876,0.058886614,0.992983824,0.092928112,1.388835933,0.282664389
1400000US12099007763,12099007763,0.281134282,0.473699562,0.193233889,0.337653479,0.023183324,1.308904536,0.264177017
1400000US12099007764,12099007764,0.0376145,0.10140982,0.316856781,0.932956539,0.057958309,1.446795949,0.296069989
1400000US12099007765,12099007765,0.243032547,0.466504618,0.18016964,0.887253947,0.075199688,1.852160441,0.389826941
1400000US12099007766,12099007766,0.63856948,0.449781235,0.809300965,0.605145196,0.565556205,3.06835308,0.67112073
1400000US12099007767,12099007767,0.441921653,0.848906174,0.701764649,0.183784837,0.670173388,2.8465507,0.61981995
1400000US12099007805,12099007805,0.005749367,0.324064171,0.127425173,0.997466381,0.098675239,1.55338033,0.320721943
1400000US12099007808,12099007808,0.209121029,0.649975693,0.252217997,0.913954395,0.086109488,2.111378602,0.449781636
1400000US12099007809,12099007809,0.440849737,0.919299951,0.433265087,0.812122393,0.418760959,3.024298127,0.660931239
1400000US12099007812,12099007812,0.311635159,0.333592611,0.487861948,0.721789125,0.620105202,2.474984044,0.533880116
1400000US12099007813,12099007813,0.135646073,0.21614001,0.381105586,0.662736309,0.159263589,1.554891566,0.321071477
1400000US12099007814,12099007814,0.227733385,0.020709772,0.07321829,0.719937634,0.079875317,1.121474397,0.220826208
1400000US12099007817,12099007817,0.130189047,0.157705396,0.356439505,0.735139349,0.117085525,1.496558822,0.307579668
1400000US12099007818,12099007818,0.06957708,0.035002431,0.277079068,0.98119275,0.051821547,1.414672876,0.288640228
1400000US12099007820,12099007820,0.221691678,0.567525523,0.325143804,0.944747613,0.214202221,2.273310838,0.487235022
1400000US12099007821,12099007821,0.109043072,0.554399611,0.286731013,0.828298577,0.174264563,1.952736835,0.413089304
1400000US12099007822,12099007822,0.087117521,0.178317939,0.142731793,0.989768076,0.223261251,1.62119658,0.336407196
1400000US12099007823,12099007823,0.111381797,0.300048614,0.156575997,0.972227636,0.221410481,1.761644525,0.36889147
1400000US12099007828,12099007828,0.017150653,0.082936315,0.128497611,0.741570844,0.049970777,1.020126201,0.197385334
1400000US12099007830,12099007830,0.132625219,0.383665532,0.097884372,0.768173845,0.171342295,1.553691263,0.320793859
1400000US12099007831,12099007831,0.281524069,0.289547885,0.102759091,0.415513545,0.06691993,1.156264521,0.228872833
1400000US12099007832,12099007832,0.55047749,0.032377248,0.663156868,0.247904892,0.618741477,2.112657975,0.450077543
1400000US12099007833,12099007833,0.711752095,0.967719981,0.80120893,0.092866888,0.15731541,2.730863304,0.593062555
1400000US12099007834,12099007834,0.32664198,0.698104035,0.171882617,0.944260378,0.314241184,2.455130194,0.52928811
1400000US12099007835,12099007835,0.133307347,0.025960136,0.02330116,0.603780939,0.002045587,0.788395171,0.143788151
1400000US12099007836,12099007836,0.251705321,0.44550316,0.203860778,0.434710583,0.011689071,1.347468912,0.27309659
1400000US12099007837,12099007837,0.09530306,0.395041322,0.238861265,0.66488014,0.043834015,1.437919803,0.294017021
1400000US12099007838,12099007838,0.090333268,0.262226544,0.248805694,0.794289612,0.047827781,1.443482899,0.295303712
1400000US12099007839,12099007839,0.062171117,0.236266407,0.178219752,0.933346326,0.166179622,1.576183225,0.325996035
1400000US12099007908,12099007908,0.293607484,0.727369956,0.242273569,0.972909764,0.071692967,2.307853741,0.495224467
1400000US12099007909,12099007909,0.13886182,0.028585318,0.076435605,0.854511791,0.023085915,1.121480449,0.220827608
1400000US12099007910,12099007910,0.072500487,0.318133204,0.274251731,0.901676087,0.006234171,1.572795679,0.325212528
1400000US12099007912,12099007912,0.415610992,0.618667963,0.236228917,0.861625414,0.089421391,2.221554677,0.475264314
1400000US12099008001,12099008001,0.910056519,0.917258143,0.773033051,0.161469499,0.712838496,3.474655708,0.765094664
1400000US12099008002,12099008002,0.862112649,0.992318911,0.694745052,0.271681933,0.607929086,3.428787631,0.754485814
1400000US12099008101,12099008101,0.783960242,0.851628585,0.718631179,0.225004872,0.614455484,3.193680362,0.700107739
1400000US12099008201,12099008201,0.967550185,0.994652406,0.918299698,0.045702592,0.680011689,3.60621657,0.79552344
1400000US12099008202,12099008202,0.959754434,0.878852698,0.922491957,0.058370688,0.824663939,3.644133716,0.804293315
1400000US12099008203,12099008203,0.847787956,0.540982013,0.639075753,0.186415903,0.483050847,2.697312472,0.585302567
1400000US12099008301,12099008301,0.965698694,0.042002917,0.840499171,0.011011499,0.719462303,2.578674584,0.557862752
1400000US12099008302,12099008302,0.820015592,0.645600389,0.794189334,0.243032547,0.588739529,3.09157739,0.676492292
1400000US12101030101,12101030101,0.4796336,0.69382596,0.67895096,0.347495615,0.386323787,2.586229922,0.55961023
1400000US12101030102,12101030102,0.661664393,0.785026738,0.609827435,0.418924186,0.609097993,3.084540745,0.674864783
1400000US12101030202,12101030202,0.477294874,0.525619835,0.404504241,0.536152797,0.680303916,2.623875663,0.568317331
1400000US12101030203,12101030203,0.713701033,0.523480797,0.692795164,0.443285909,0.604032729,2.977295633,0.650060009
1400000US12101030204,12101030204,0.728805301,0.089742343,0.853368431,0.166536737,0.715273719,2.553726532,0.552092505
1400000US12101030205,12101030205,0.615279673,0.196694215,0.742419811,0.475053596,0.50720826,2.536655554,0.54814415
1400000US12101030301,12101030301,0.513252777,0.232571706,0.499756264,0.322744104,0.483148256,2.051473108,0.435926065
1400000US12101030302,12101030302,0.740011694,0.749927078,0.502388613,0.294192165,0.66910189,2.95562144,0.645046974
1400000US12101030303,12101030303,0.255700643,0.244725328,0.24851321,0.749756383,0.733976232,2.232671797,0.477835598
1400000US12101030404,12101030404,0.326934321,0.429849295,0.108901238,0.909374391,0.221020846,1.996080091,0.423114187
1400000US12101030405,12101030405,0.535665562,0.258823529,0.648337721,0.38871565,0.958796026,2.790338488,0.6068186
1400000US12101030406,12101030406,0.68056909,0.605055907,0.709369211,0.510621711,0.791350088,3.296966007,0.723996726
1400000US12101030407,12101030407,0.7601832,0.819348566,0.518182704,0.359968817,0.842002727,3.299686015,0.724625838
1400000US12101030408,12101030408,0.653089066,0.639863879,0.51321049,0.43792633,0.784141827,3.028231594,0.661841012
1400000US12101030409,12101030409,0.551062171,0.290714633,0.417276007,0.489475736,0.912429379,2.660957925,0.576894106
1400000US12101030410,12101030410,0.571136231,0.458920758,0.780247636,0.734262327,0.895285408,3.43985236,0.75704498
1400000US12101030411,12101030411,0.530305983,0.446767137,0.445549381,0.464042097,0.792226768,2.678891366,0.58104194
1400000US12101030412,12101030412,0.807932177,0.155955275,0.618211953,0.272558955,0.751607247,2.606265607,0.564244293
1400000US12101030501,12101030501,0.594231144,0.267865824,0.531929414,0.430812707,0.905708163,2.730547252,0.592989455
1400000US12101030502,12101030502,0.627070746,0.747788041,0.623086673,0.342818164,0.927917397,3.268681021,0.717454678
1400000US12101030601,12101030601,0.442701228,0.10617404,0.541093887,0.555934516,0.789986363,2.435890033,0.524838043
1400000US12101030602,12101030602,0.698596765,0.130870199,0.736960125,0.46111869,0.972822911,3.00036869,0.655396588
1400000US12101030700,12101030700,0.480413175,0.656587263,0.623866628,0.378970961,0.991330606,3.131168632,0.68564937
1400000US12101030800,12101030800,0.633599688,0.154885756,0.713268987,0.282108751,0.868984999,2.652848181,0.575018399
1400000US12101030901,12101030901,0.610407328,0.70617404,0.655162328,0.463165075,0.764854861,3.199763632,0.701514741
1400000US12101030903,12101030903,0.613038394,0.898784638,0.602515355,0.346618593,0.247808299,2.708765279,0.587951492
1400000US12101030904,12101030904,0.535860456,0.648420029,0.568977284,0.159618008,0.496882914,2.409758692,0.518794112
1400000US12101030905,12101030905,0.598518807,0.489256198,0.215170128,0.383356071,0.502045587,2.188346792,0.467583646
1400000US12101031003,12101031003,0.743129994,0.84171123,0.666569172,0.415416098,0.754432106,3.421258601,0.752744421
1400000US12101031005,12101031005,0.801500682,0.729800681,0.827239934,0.167900994,0.598967465,3.125409756,0.684317397
1400000US12101031006,12101031006,0.743617229,0.515508021,0.708881739,0.168583122,0.795246445,2.931836556,0.639545757
1400000US12101031007,12101031007,0.708438901,0.782887701,0.710344155,0.538101735,0.626631599,3.366404091,0.740057094
1400000US12101031008,12101031008,0.748976808,0.683616918,0.794871795,0.469206782,0.541983246,3.238655548,0.710510072
1400000US12101031009,12101031009,0.707074644,0.283616918,0.665691723,0.265737673,0.783654783,2.705775741,0.58726004
